,userId,contentId,eventId,deck,section
492,user-000133,1.4783578000000002,0,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
493,user-000133,1.4782989,1,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
494,user-000133,1.4783018,2,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
495,user-000133,1.4783329,3,"'1867 was a different time,' PC MPP says during question period",canada
496,user-000133,1.4782959,4,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
497,user-000133,1.4783182,5,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
498,user-000133,1.4783458,6,Alan Bird is on trial for 1st-degree murder but offered to plead guilty to manslaughter,canada
499,user-000133,1.4783197,7,A tweet by the Journal Pioneer's Colin MacLean explaining there was no mistake went viral,
500,user-000133,1.47811,8,Doctor allegedly told people to 'get a job' and asked if they wanted painkiller prescriptions,canada
501,user-000133,1.4783517,9,"'After hundreds of years of having your people marginalized, it’s just something we have to stand up for'",canada
502,user-000133,1.4783443,10,Yorkton man facing 4 charges,canada
503,user-000133,1.4783722,11,Artist says song is meant to draw attention to Métis rights,canada
504,user-000133,1.4783171999999998,12,Police used non-lethal means to subdue man they believe was coming off a methamphetamine high,canada
505,user-000133,1.4783142,13,City lease agreement for Dominion Street park expired in 2009,canada
506,user-000133,1.4783137,14,Police were called to the grounds just before 11 p.m. on Sunday,canada
507,user-000133,1.4781634,15,"Management company Vista Hospitality says no safety issues during repairs, renovations",canada
508,user-000133,1.4783158,16,A confidentiality provision with the company managing the campaign gets part of the blame,canada
509,user-000133,1.4783282,17,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
510,user-000133,1.4782998,18,The 41-year-old fugitive was wanted for uttering death threats and criminal harassment,canada
511,user-000133,1.4782939,19,"Wendy Fontaine, 53, was reported missing in June",canada
512,user-000133,1.4780737,20,Person who discovered the wallet believes it housed a pinhole camera,canada
513,user-000133,1.4782598999999998,21,IATSE Local 58 says Exhibition Place has brought in workers from Quebec,canada
514,user-000133,1.4783143,22,Latest plans for Medical Arts Building no longer include hotel,canada
515,user-000133,1.4781033000000001,23,"Rideau Bakery's sign, a downtown landmark for 53 years, destroyed in spring windstorm",canada
516,user-000133,1.4782947,24,"Candidates for council, mayor voiced opposition at SOS Vanier event Sunday",canada
517,user-000133,1.4778993999999999,25,Kanata councillor proposes dashboard permit system after commuters complain,canada
518,user-000133,1.3867339,26,New PC government will raise social assistance less than Liberals said they would,canada
519,user-000133,1.4783438999999998,27,Off-duty constable refused to provide blood sample following collision in Smiths Falls,canada
520,user-000133,1.4783629999999999,28,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
521,user-000133,1.4783116000000003,29,"Most of the tickets were for minor road safety infractions, SQ says ",canada
522,user-000133,1.4783883,30,"Boys, aged 12 and 13 at time of alleged incident, not allowed to return to Séminaire des Pères Maristes",canada
523,user-000133,1.4782548,31,"North American pride events usually take place in June, but Montreal's busy festival schedule makes that tough",canada
524,user-000133,1.4783807,32,"The boy was found safe Monday afternoon, police say",canada
525,user-000133,1.4783736,33,"'No worry whatsoever' Raymond Bachand says, as U.S.-Mexico talks resume this week",politics
526,user-000133,1.4780488,34,PM mixing business with pleasure on visit to Island,canada
527,user-000133,1.4768652,35,Raccoons are exotic for many of Jim Blackwood's out-of-town visitors,
528,user-000133,1.4783243000000001,36,YWCA Agvvik Nunavut president says she's working on easing tensions between staff and clients,canada
529,user-000133,1.4782616000000002,37,"‘It still has the healing power,’ chief says of tree that toppled near Yellowknife River because of high winds",canada
530,user-000133,1.4783857,38,Pilot died in crash hours after being arrested for assaulting spouse,world
531,user-000133,1.4783681999999998,39,Joseph DeAngelo is alleged to have been one of California's most elusive serial killers ,world
532,user-000133,1.4783905000000002,40,Markeis McGlockton's family lawyer says 'it's about time' Michael Drejka was arrested,world
533,user-000133,1.4783604,41,"Labour leader, who's previously drawn the ire of Jewish groups, criticized by his own MP, Israeli PM",world
534,user-000134,1.4783116000000003,0,"Most of the tickets were for minor road safety infractions, SQ says ",canada
535,user-000134,1.4077461000000002,1,,
536,user-000134,1.4783391000000001,2,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
537,user-000135,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
538,user-000135,1.4783629999999999,1,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
539,user-000136,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
540,user-000137,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
541,user-000137,1.4782989,1,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
542,user-000137,1.4782933,2,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
543,user-000137,1.4782933,3,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
544,user-000137,1.4783329,4,"'1867 was a different time,' PC MPP says during question period",canada
545,user-000137,1.4782065,5,"'We're here to say there's no honour in cultural genocide and it's time for the statue to go,' supporters say",canada
546,user-000137,1.1056988,6,,canada
547,user-000137,1.4782921,7,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
548,user-000137,1.4780544,8,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
549,user-000137,1.4783329,9,"'1867 was a different time,' PC MPP says during question period",canada
550,user-000137,1.4782933,10,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
551,user-000137,1.8791069999999999,11,,
552,user-000137,1.4783629999999999,12,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
553,user-000137,1.4783282,13,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
554,user-000138,1.4783024999999999,0,Murphy the pet snake has been missing from its owner's home since Friday,canada
555,user-000138,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
556,user-000138,1.4779746999999999,2,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
557,user-000138,1.4784416999999999,3,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
558,user-000138,1.4783933,4,"The altercation happened on camera, in front of police, with dozens of onlookers",news
559,user-000139,1.4783018,0,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
560,user-000139,1.4783018,1,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
561,user-000139,1.4783579,2,"Fredericton residents who know Matthew Vincent Raymond, 48, are grappling with allegations",canada
562,user-000139,1.3864498,3,NDP accuse Liberals of quashing potential fix of 'flawed' bill because it would increase costs,politics
563,user-000139,1.4783893999999997,4,"Officials say gun legally owned, but remain tight-lipped about investigation",canada
564,user-000139,1.4783933,5,"The altercation happened on camera, in front of police, with dozens of onlookers",news
565,user-000139,1.4783197,6,A tweet by the Journal Pioneer's Colin MacLean explaining there was no mistake went viral,
566,user-000140,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
567,user-000140,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
568,user-000141,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
569,user-000141,1.4783064,1,Nearly 600 wildfires are burning across the province,canada
570,user-000141,1.4782959,2,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
571,user-000141,1.4783182,3,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
572,user-000142,1.4782579,0,"Sites tell tales of days past in prairie province, historian says ",canada
573,user-000142,1.4769196000000002,1,"Salvadorans serve up Latin-fusion tunes, pupusas, new Manitoba-made beer inspired by Central American pilsner",canada
574,user-000142,1.4782187,2,"RCMP put out plea for photos, video and witnesses after party turns violent",canada
575,user-000142,1.4781516000000001,3,Steinbach RCMP investigate chain-reaction crash,canada
576,user-000142,1.4783053,4,Some parts of province saw hottest Aug. 12 in more than 100 years,canada
577,user-000142,1.4783142,5,City lease agreement for Dominion Street park expired in 2009,canada
578,user-000142,1.4783633999999999,6,"Massive search for Jeff Freiheit involves German police, alpine crews, rescue dogs and drones",canada
579,user-000142,1.4783395000000001,7,Opponents of addiction treatment centre to hold protest Tuesday over plans for former Vimy Arena site,canada
580,user-000142,1.4783194,8,Monsanto ordered to pay $289M US in California Roundup lawsuit over cancer claims,
581,user-000142,1.4557132,9,,
582,user-000143,1.4777791999999998,0,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
583,user-000143,1.4781245,1,"While one Canuck continues to smash through the bracket, two eras of Canucks face off",canada
584,user-000143,1.4775409,2,"Once considered endangered in Wyoming, the state has issued permits to cull 22 grizzly bears",
585,user-000143,1.4779746999999999,3,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
586,user-000143,1.4781868,4,"With honey bee populations declining across the globe, strong genes and innovative approaches are valuable",canada
587,user-000143,1.4782608,5,Dio Gama advised not to leave country with family's case still being reviewed,
588,user-000143,1.4783391000000001,6,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
589,user-000143,1.4782855,7,"'It's been heartening to see some progress, but the hypocrisy of this regime must be called out,' she writes",
590,user-000143,1.4783768,8,"We pay tribute to the Queen of Soul's unforgettable song, which became an anthem for changing times",
591,user-000143,1.4783329,9,"'1867 was a different time,' PC MPP says during question period",canada
592,user-000144,1.4783064,0,Nearly 600 wildfires are burning across the province,canada
593,user-000144,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
594,user-000145,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
595,user-000145,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
596,user-000146,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
597,user-000146,1.4783936000000002,1,Retroactive repatriation tax hitting thousands of Canadian residents,politics
598,user-000146,1.4784069,2,Public Safety officials will meet Wednesday with members of No-Fly List Kids,canada
599,user-000146,1.4782959,3,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
600,user-000146,1.4783857,4,Pilot died in crash hours after being arrested for assaulting spouse,world
601,user-000146,1.4783933,5,"The altercation happened on camera, in front of police, with dozens of onlookers",news
602,user-000147,1.4783458,0,Alan Bird is on trial for 1st-degree murder but offered to plead guilty to manslaughter,canada
603,user-000147,1.4783803,1,'I’m always really paranoid when I hear the cars [close] by',canada
604,user-000148,1.4783736,0,"'No worry whatsoever' Raymond Bachand says, as U.S.-Mexico talks resume this week",politics
605,user-000148,1.4783629999999999,1,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
606,user-000148,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
607,user-000148,1.4783933,3,"The altercation happened on camera, in front of police, with dozens of onlookers",news
608,user-000148,1.4783325,4,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
609,user-000149,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
610,user-000149,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
611,user-000150,1.4782758,0,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
612,user-000150,1.4782989,1,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
613,user-000150,1.4597111999999999,2,A web developer's deep dive into his own data yields a near-complete picture of his life,
614,user-000150,1.4777791999999998,3,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
615,user-000150,1.4783456,4,"Buyers, owners, professionals and economists wait anxiously for latest clues on real estate future",business
616,user-000151,1.4782895,0,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
617,user-000151,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
618,user-000151,1.4782959,2,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
619,user-000151,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
620,user-000151,1.4783329,4,"'1867 was a different time,' PC MPP says during question period",canada
621,user-000151,1.4783629999999999,5,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
622,user-000152,1.4782897,0,Officials say many young people were on the port's wooden boardwalk when it gave way Sunday ,world
623,user-000152,1.4782758,1,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
624,user-000152,1.4782551000000002,2,Former White House staffer defends decision to covertly record conversations in Situation Room,world
625,user-000152,1.4783182,3,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
626,user-000152,1.4783857,4,Pilot died in crash hours after being arrested for assaulting spouse,world
627,user-000152,1.478373,5,Bruce Bowen's dismissal seen as damage control for organization interested in luring star to L.A.,basketball
628,user-000152,1.4783391000000001,6,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
629,user-000152,1.475322,7,,
630,user-000152,1.403683,8,,
631,user-000152,1.4783194,9,Monsanto ordered to pay $289M US in California Roundup lawsuit over cancer claims,
632,user-000152,1.4784416999999999,10,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
633,user-000152,1.4783905000000002,11,Markeis McGlockton's family lawyer says 'it's about time' Michael Drejka was arrested,world
634,user-000153,1.4783064,0,Nearly 600 wildfires are burning across the province,canada
635,user-000153,1.4783223,1,"After ignoring order to take down camp, Kinder Morgan protesters reiterate they have no intention of leaving",canada
636,user-000153,1.478412,2,City crews begin investigating fluid situation after CBC News asked about it,canada
637,user-000153,1.4783857,3,Pilot died in crash hours after being arrested for assaulting spouse,world
638,user-000154,1.4782989,0,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
639,user-000154,1.4783937,1,CBC News plans to challenge order that prohibits publication or broadcast of previously reported information,canada
640,user-000155,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
641,user-000155,1.478434,1,Officials say the flow of asylum seekers has decreased and capacity for shelter in Quebec has grown,canada
642,user-000155,1.4783936000000002,2,Retroactive repatriation tax hitting thousands of Canadian residents,politics
643,user-000155,1.4077461000000002,3,,
644,user-000156,1.4783857,0,Pilot died in crash hours after being arrested for assaulting spouse,world
645,user-000156,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
646,user-000157,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
647,user-000158,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
648,user-000159,1.4774766000000001,0,Cochrane RCMP say the investigation will continue ,canada
649,user-000159,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
650,user-000160,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
651,user-000160,1.4782895,1,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
652,user-000161,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
653,user-000161,1.4782989,1,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
654,user-000161,1.4783182,2,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
655,user-000161,1.4783018,3,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
656,user-000161,1.4783325,4,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
657,user-000161,1.4740592,5,The Filmmakers panel discusses how Patricia Rozema broke ground for Canadian women in film,
658,user-000161,1.4783329,6,"'1867 was a different time,' PC MPP says during question period",canada
659,user-000161,1.4783035,7,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
660,user-000161,1.4783691,8,"'Teachers will not be muzzled,' Elementary Teachers' Federation of Ontario says",canada
661,user-000161,1.477531,9,"Rouhani says if 'someone has knife in the hand and seeks talks, he should first put the knife in his pocket'",world
662,user-000162,1.4778221,0,"'It's being used against you, kind of like a punishment,' says transit user",canada
663,user-000162,1.4783362,1,"'This type of thing has never been tried before,' says biologist on effort to help 3-year-old orca",canada
664,user-000163,1.4784287,0,"Christopher Paetkau, bound for Inuvik, flies to Iqaluit by accident",canada
665,user-000163,1.4784416999999999,1,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
666,user-000164,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
667,user-000164,1.4783933,1,"The altercation happened on camera, in front of police, with dozens of onlookers",news
668,user-000165,1.3783026000000003,0,Researcher says Edmonton has lost 60 per cent of birch trees since 2008,canada
669,user-000166,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
670,user-000166,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
671,user-000167,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
672,user-000167,1.4780544,1,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
673,user-000168,1.4782874,0,"Jackie McLean mourns Const. Robb Costello, one of 4 people gunned down Friday morning in Fredericton",canada
674,user-000168,1.4781903,1,"Police officer Sara Burns remembered as both a hard worker, and a fun-loving mother",canada
675,user-000168,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
676,user-000168,1.4783578000000002,3,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
677,user-000169,1.4783274,0,EMS says patient had multiple serious injuries but was stable at the time of transport,canada
678,user-000169,1.4781853999999999,1,A fire on the 11th floor of an Edmonton office building has put government computer servers out of commission,canada
679,user-000169,1.4783458,2,Alan Bird is on trial for 1st-degree murder but offered to plead guilty to manslaughter,canada
680,user-000169,1.4782351999999999,3,Company said it's taking incident 'very seriously',canada
681,user-000169,1.4783351999999998,4,"The man, 29, fell over the edge after climbing a guard rail",canada
682,user-000169,1.4779746999999999,5,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
683,user-000169,1.4784091000000001,6,"'Death has been deemed non-criminal,' police said Monday",canada
684,user-000169,1.4783223,7,"After ignoring order to take down camp, Kinder Morgan protesters reiterate they have no intention of leaving",canada
685,user-000170,1.478293,0,Officers first called for reports of shots fired near Mid-way Boulevard and Invader Crescent around 2:28 a.m.,canada
686,user-000170,1.4782959,1,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
687,user-000170,1.4781716999999999,2,Excavated soil in Ontario could fill 16 Rogers Centres annually,canada
688,user-000170,1.4783018,3,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
689,user-000171,1.4782874,0,"Jackie McLean mourns Const. Robb Costello, one of 4 people gunned down Friday morning in Fredericton",canada
690,user-000171,1.4782897,1,Officials say many young people were on the port's wooden boardwalk when it gave way Sunday ,world
691,user-000171,1.4781245,2,"While one Canuck continues to smash through the bracket, two eras of Canucks face off",canada
692,user-000171,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
693,user-000171,1.4783912000000001,4,Federal government also pledges aircraft as 600 blazes burn across the province,canada
694,user-000171,1.4783064,5,Nearly 600 wildfires are burning across the province,canada
695,user-000171,1.4783035,6,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
696,user-000171,1.4783456,7,"Buyers, owners, professionals and economists wait anxiously for latest clues on real estate future",business
697,user-000171,1.4784287,8,"Christopher Paetkau, bound for Inuvik, flies to Iqaluit by accident",canada
698,user-000172,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
699,user-000173,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
700,user-000173,1.4783578000000002,1,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
701,user-000173,1.4780544,2,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
702,user-000173,1.4781002,3,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
703,user-000173,1.4597111999999999,4,A web developer's deep dive into his own data yields a near-complete picture of his life,
704,user-000173,1.4783629999999999,5,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
705,user-000173,1.4782933,6,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
706,user-000173,1.4783108999999999,7,Billionaire CEO says he is confident a deal can be done,business
707,user-000173,1.4776763000000002,8," Jones's followers are effectively guns, loaded by their conspiracy theorist hero",news
708,user-000173,1.4776763000000002,9," Jones's followers are effectively guns, loaded by their conspiracy theorist hero",news
709,user-000173,1.4783857,10,Pilot died in crash hours after being arrested for assaulting spouse,world
710,user-000173,1.4782989,11,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
711,user-000173,1.4782551000000002,12,Former White House staffer defends decision to covertly record conversations in Situation Room,world
712,user-000173,1.4782932,13,"Monitoring groups say Uighurs have been sent to detention, indoctrination centres in recent months",world
713,user-000173,1.4781375,14,"Former Trump insider touted banker for cabinet post, trial hears",world
714,user-000173,1.4780503999999999,15,"'I just snapped' during online quarrel over politics, man tells Tampa Bay newspaper",world
715,user-000174,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
716,user-000174,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
717,user-000174,1.4783128,2,"Well-known tourism company, based in Markham, ceased activities in early August",canada
718,user-000174,1.4780603,3,Revenues slightly lower than company expected for its Rec Room gaming restaurant,business
719,user-000174,1.4783329,4,"'1867 was a different time,' PC MPP says during question period",canada
720,user-000174,1.4783629999999999,5,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
721,user-000174,1.4783018,6,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
722,user-000174,1.4783343,7,Company to focus on its fast-growing outdoor and activewear business ,business
723,user-000174,1.4783857,8,Pilot died in crash hours after being arrested for assaulting spouse,world
724,user-000174,1.4783421,9,Longtime Scarborough councillor would likely have to take on an incumbent,canada
725,user-000175,1.4783035,0,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
726,user-000175,1.4782959,1,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
727,user-000175,1.4782989,2,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
728,user-000175,1.4780544,3,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
729,user-000175,1.4782959,4,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
730,user-000175,1.4783438999999998,5,Off-duty constable refused to provide blood sample following collision in Smiths Falls,canada
731,user-000175,1.4784287,6,"Christopher Paetkau, bound for Inuvik, flies to Iqaluit by accident",canada
732,user-000175,1.4783362,7,"'This type of thing has never been tried before,' says biologist on effort to help 3-year-old orca",canada
733,user-000176,1.478245,0,"About 20 white nationalists met with jeers, insults as they marched in Washington, D.C.",world
734,user-000176,1.4782897,1,Officials say many young people were on the port's wooden boardwalk when it gave way Sunday ,world
735,user-000177,1.4782921,0,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
736,user-000177,1.4782278,1,Skills from newcomers needing Canadian work experience help a fledgling Syrian grocery store,canada
737,user-000177,1.4783933,2,"The altercation happened on camera, in front of police, with dozens of onlookers",news
738,user-000177,1.4784016000000002,3,Nova Scotia's Serious Incident Response Team investigating allegation,canada
739,user-000177,1.4784069,4,Public Safety officials will meet Wednesday with members of No-Fly List Kids,canada
740,user-000178,1.4783857,0,Pilot died in crash hours after being arrested for assaulting spouse,world
741,user-000178,1.4784416999999999,1,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
742,user-000178,1.4784416999999999,2,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
743,user-000179,1.4782758,0,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
744,user-000180,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
745,user-000180,1.4770134,1,"When MISHKA hit a million YouTube views in three days, it reignited the 23-year-old filmmaker's faith",
746,user-000181,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
747,user-000181,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
748,user-000182,1.4782833999999998,0,"Donnie Robichaud was a full-patch member of Bacchus until one year ago, according to his family",canada
749,user-000182,1.4782959,1,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
750,user-000182,1.4783018,2,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
751,user-000182,1.4783182,3,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
752,user-000182,1.4783046,4,Police said the situation on Hawkins Street was unrelated to Friday's shooting,canada
753,user-000182,1.4782833999999998,5,"Donnie Robichaud was a full-patch member of Bacchus until one year ago, according to his family",canada
754,user-000182,1.4782952,6,"Other groups followed Charlottesville's example in opposing alt-right, says professor",
755,user-000183,1.4783633999999999,0,"Massive search for Jeff Freiheit involves German police, alpine crews, rescue dogs and drones",canada
756,user-000184,1.4615023999999999,0,Negotiation specialist Fotini Iconomopoulos shares her strategies for avoiding burnout.,
757,user-000184,1.4772093000000002,1,"If you're curious and these 5 reasons are holding you back, don't let them. And no, I don't work for them.",
758,user-000184,1.4782989,2,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
759,user-000184,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
760,user-000185,1.4782654,0,Weekend encounters bring number of people killed by hippos near Lake Naivasha this year to 6,world
761,user-000185,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
762,user-000186,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
763,user-000186,1.4783182,1,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
764,user-000186,1.4783857,2,Pilot died in crash hours after being arrested for assaulting spouse,world
765,user-000187,1.4783128,0,"Well-known tourism company, based in Markham, ceased activities in early August",canada
766,user-000187,1.4782654,1,Weekend encounters bring number of people killed by hippos near Lake Naivasha this year to 6,world
767,user-000187,1.4782895,2,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
768,user-000187,1.4783641,3,"Environmentally friendly paint used for road markings fading fast, city finds",canada
769,user-000188,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
770,user-000188,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
771,user-000188,1.4783936000000002,2,Retroactive repatriation tax hitting thousands of Canadian residents,politics
772,user-000189,1.4783064,0,Nearly 600 wildfires are burning across the province,canada
773,user-000190,1.4782608,0,Dio Gama advised not to leave country with family's case still being reviewed,
774,user-000190,1.4783171999999998,1,Police used non-lethal means to subdue man they believe was coming off a methamphetamine high,canada
775,user-000190,1.4782883,2,"Ben Harris, 15, was excited about his future says his father",canada
776,user-000191,1.4778388999999998,0,"'I was told that they have lots of measures in place to prevent things from happening again,' says swimmer",canada
777,user-000192,1.4783082,0,Body of 36-year-old Amanda McClaskin found Saturday in wooded area in Muskoka Lakes Township,canada
778,user-000193,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
779,user-000193,1.4782932,1,"Monitoring groups say Uighurs have been sent to detention, indoctrination centres in recent months",world
780,user-000193,1.4783108999999999,2,Billionaire CEO says he is confident a deal can be done,business
781,user-000194,1.4782608,0,Dio Gama advised not to leave country with family's case still being reviewed,
782,user-000194,1.4783391000000001,1,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
783,user-000194,1.3546475,2,'9th Wonder of the World' made mark in WWE,sports
784,user-000194,1.4784085,3,Officers are investigating circumstances of death with coroner,canada
785,user-000194,1.4783799,4,Customers of Richmond travel company warned to confirm bookings directly with suppliers,canada
786,user-000194,1.4782870000000001,5,Vancouver celebrates 70 years of the trolleybus with tours aboard a 1954 Canadian Car,canada
